STATION_FROM,STATION_TO,DISTANCE
112,59,0.7673
59,113,2.7965999999999998
113,59,2.7965999999999998
59,114,3.6979
114,59,3.6979
59,115,1.2584000000000002
115,59,1.2584000000000002
59,116,1.0540999999999998
116,59,1.0540999999999998
59,117,3.0079000000000002
117,59,3.0079000000000002
60,61,0.44380000000000003
61,60,0.44380000000000003
60,62,2.2945
62,60,2.2945
60,63,2.6456999999999997
63,60,2.6456999999999997
60,64,2.1936
64,60,2.1936
60,65,2.2064
65,60,2.2064
60,66,2.46
66,60,2.46
60,67,2.7206
67,60,2.7206
60,68,2.6739
68,60,2.6739
60,69,2.7779000000000003
69,60,2.7779000000000003
60,71,3.368
71,60,3.368
60,72,2.5269
72,60,2.5269
60,73,2.5616
73,60,2.5616
60,74,2.4892
74,60,2.4892
60,75,3.2008
75,60,3.2008
60,76,3.4265
76,60,3.4265
60,77,1.5815
77,60,1.5815
60,78,0.31410000000000005
78,60,0.31410000000000005
60,79,0.5018
79,60,0.5018
60,80,3.7788000000000004
80,60,3.7788000000000004
60,82,3.8916999999999997
82,60,3.8916999999999997
60,83,4.6452
83,60,4.6452
60,84,5.3033
84,60,5.3033
60,85,5.025600000000001
85,60,5.025600000000001
60,86,3.8647
86,60,3.8647
60,87,2.5213
87,60,2.5213
60,88,2.1348000000000003
88,60,2.1348000000000003
60,89,3.8848000000000003
89,60,3.8848000000000003
60,90,2.8848000000000003
90,60,2.8848000000000003
60,91,3.3113
91,60,3.3113
60,92,3.5264
92,60,3.5264
60,93,3.7377
93,60,3.7377
60,94,3.6656
94,60,3.6656
60,95,3.813
95,60,3.813
60,96,4.422899999999999
96,60,4.422899999999999
60,97,4.701899999999999
97,60,4.701899999999999
60,98,4.9287
98,60,4.9287
60,99,2.0745999999999998
99,60,2.0745999999999998
60,100,3.2645999999999997
100,60,3.2645999999999997
60,101,1.4522
101,60,1.4522
60,102,0.9875
102,60,0.9875
60,103,2.9377
103,60,2.9377
60,104,2.9964
104,60,2.9964
60,105,1.7878
105,60,1.7878
60,106,1.4387
106,60,1.4387
60,107,1.512
107,60,1.512
60,108,1.2257
108,60,1.2257
60,109,1.401
109,60,1.401
60,110,1.3559
110,60,1.3559
60,111,0.4377
111,60,0.4377
60,112,0.6185
112,60,0.6185
60,113,3.5589
113,60,3.5589
60,114,4.0045
114,60,4.0045
60,115,1.1097000000000001
115,60,1.1097000000000001
60,116,1.2333
116,60,1.2333
60,117,3.0317
117,60,3.0317
61,62,2.1784
62,61,2.1784
61,63,2.5296
63,61,2.5296
61,64,2.0776
64,61,2.0776
61,65,2.3309
65,61,2.3309
61,66,2.5846
66,61,2.5846
61,67,2.8451
67,61,2.8451
61,68,2.7985
68,61,2.7985
61,69,2.9024
69,61,2.9024
61,71,3.0885
71,61,3.0885
61,72,2.2473
72,61,2.2473
61,73,2.282
73,61,2.282
61,74,2.2096999999999998
74,61,2.2096999999999998
61,75,2.9212
75,61,2.9212
61,76,3.1469
76,61,3.1469
61,77,1.302
77,61,1.302
61,78,0.6377
78,61,0.6377
61,79,0.2223
79,61,0.2223
61,80,3.4993000000000003
80,61,3.4993000000000003
61,82,3.6121
82,61,3.6121
61,83,4.3656999999999995
83,61,4.3656999999999995
61,84,5.0238000000000005
84,61,5.0238000000000005
61,85,4.7461
85,61,4.7461
61,86,3.1841
86,61,3.1841
61,87,2.2418
87,61,2.2418
61,88,1.8553
88,61,1.8553
61,89,3.4205
89,61,3.4205
61,90,3.0094000000000003
90,61,3.0094000000000003
61,91,3.4359
91,61,3.4359
61,92,3.0836
92,61,3.0836
61,93,3.4581999999999997
93,61,3.4581999999999997
61,94,3.386
94,61,3.386
61,95,3.5335
95,61,3.5335
61,96,4.1433
96,61,4.1433
61,97,4.4224
97,61,4.4224
61,98,4.6491999999999996
98,61,4.6491999999999996
61,99,1.9585
99,61,1.9585
61,100,2.9851
100,61,2.9851
61,101,1.1727
101,61,1.1727
61,102,0.7079
102,61,0.7079
61,103,2.6582
103,61,2.6582
61,104,2.7168
104,61,2.7168
61,105,1.8347
105,61,1.8347
61,106,1.4855
106,61,1.4855
61,107,1.5589000000000002
107,61,1.5589000000000002
61,108,1.2726
108,61,1.2726
61,109,1.8592
109,61,1.8592
61,110,1.4027
110,61,1.4027
61,111,0.6422
111,61,0.6422
61,112,1.0768
112,61,1.0768
61,113,2.9449
113,61,2.9449
61,114,3.8461999999999996
114,61,3.8461999999999996
61,115,1.5679
115,61,1.5679
61,116,0.9537
116,61,0.9537
61,117,3.1561999999999997
117,61,3.1561999999999997
62,63,0.6477999999999999
63,62,0.6477999999999999
62,64,0.5666
64,62,0.5666
62,65,1.4004
65,62,1.4004
62,66,1.654
66,62,1.654
62,67,1.9145
67,62,1.9145
62,68,0.8124
68,62,0.8124
62,69,0.7182999999999999
69,62,0.7182999999999999
62,71,2.7145
71,62,2.7145
62,72,3.1963000000000004
72,62,3.1963000000000004
62,73,3.231
73,62,3.231
62,74,3.1586999999999996
74,62,3.1586999999999996
62,75,3.8701999999999996
75,62,3.8701999999999996
62,76,4.0959
76,62,4.0959
62,77,3.1441999999999997
77,62,3.1441999999999997
62,78,3.0933
78,62,3.0933
62,79,3.1225
79,62,3.1225
62,80,4.448300000000001
80,62,4.448300000000001
62,82,4.561100000000001
82,62,4.561100000000001
62,83,5.3408
83,62,5.3408
62,84,5.2853
84,62,5.2853
62,85,5.542800000000001
85,62,5.542800000000001
62,86,4.0422
86,62,4.0422
62,87,3.5615
87,62,3.5615
62,88,3.908
88,62,3.908
62,89,1.3379
89,62,1.3379
62,90,1.0957999999999999
90,62,1.0957999999999999
62,91,1.2517
91,62,1.2517
62,92,3.9417
92,62,3.9417
62,93,4.3162
93,62,4.3162
62,94,4.2441
94,62,4.2441
62,95,4.3915
95,62,4.3915
62,96,5.3458000000000006
96,62,5.3458000000000006
62,97,5.280399999999999
97,62,5.280399999999999
62,98,2.8355
98,62,2.8355
62,99,0.2199
99,62,0.2199
62,100,3.8430999999999997
100,62,3.8430999999999997
62,101,3.0921999999999996
101,62,3.0921999999999996
62,102,3.1799
102,62,3.1799
62,103,4.7109
103,62,4.7109
62,104,4.7696000000000005
104,62,4.7696000000000005
62,105,4.567
105,62,4.567
62,106,4.217899999999999
106,62,4.217899999999999
62,107,4.2912
107,62,4.2912
62,108,4.0049
108,62,4.0049
62,109,1.9830999999999999
109,62,1.9830999999999999
62,110,4.1351
110,62,4.1351
62,111,2.5204
111,62,2.5204
62,112,2.1607
112,62,2.1607
62,113,1.012
113,62,1.012
62,114,1.7635
114,62,1.7635
62,115,1.754
115,62,1.754
62,116,3.4258
116,62,3.4258
62,117,1.1747999999999998
117,62,1.1747999999999998
63,64,1.0432000000000001
64,63,1.0432000000000001
63,65,1.805
65,63,1.805
63,66,2.0585999999999998
66,63,2.0585999999999998
63,67,2.3190999999999997
67,63,2.3190999999999997
63,68,1.217
68,63,1.217
63,69,0.721
69,63,0.721
63,71,2.2546
71,63,2.2546
63,72,3.0196
72,63,3.0196
63,73,3.0543
73,63,3.0543
63,74,2.982
74,63,2.982
63,75,3.6935
75,63,3.6935
63,76,3.9192
76,63,3.9192
63,77,2.9675
77,63,2.9675
63,78,2.9514
78,63,2.9514
63,79,2.9458
79,63,2.9458
63,80,4.2716
80,63,4.2716
63,82,4.384399999999999
82,63,4.384399999999999
63,83,5.4944
83,63,5.4944
63,84,4.8253
84,63,4.8253
63,85,5.0828
85,63,5.0828
63,86,3.8655
86,63,3.8655
63,87,3.3849
87,63,3.3849
63,88,3.7313
88,63,3.7313
63,89,0.8779
89,63,0.8779
63,90,1.5004000000000002
90,63,1.5004000000000002
63,91,1.2544000000000002
91,63,1.2544000000000002
63,92,3.765
92,63,3.765
63,93,4.1395
93,63,4.1395
63,94,4.0674
94,63,4.0674
63,95,4.214899999999999
95,63,4.214899999999999
63,96,5.1692
96,63,5.1692
63,97,5.1037
97,63,5.1037
63,98,2.3755
98,63,2.3755
63,99,0.8677
99,63,0.8677
63,100,3.6665
100,63,3.6665
63,101,2.9155
101,63,2.9155
63,102,3.0033000000000003
102,63,3.0033000000000003
63,103,4.5342
103,63,4.5342
63,104,4.592899999999999
104,63,4.592899999999999
63,105,4.4251000000000005
105,63,4.4251000000000005
63,106,4.076
106,63,4.076
63,107,4.1493
107,63,4.1493
63,108,3.863
108,63,3.863
63,109,2.0218
109,63,2.0218
63,110,3.9932
110,63,3.9932
63,111,2.3436999999999997
111,63,2.3436999999999997
63,112,2.5653
112,63,2.5653
63,113,0.5521
113,63,0.5521
63,114,1.3035999999999999
114,63,1.3035999999999999
63,115,2.1586
115,63,2.1586
63,116,3.2491
116,63,3.2491
63,117,1.5795
117,63,1.5795
64,65,1.4867000000000001
65,64,1.4867000000000001
64,66,1.7403
66,64,1.7403
64,67,2.0008
67,64,2.0008
64,68,0.8987
68,64,0.8987
64,69,0.7571
69,64,0.7571
64,71,2.6968
71,64,2.6968
64,72,2.9532
72,64,2.9532
64,73,2.9879000000000002
73,64,2.9879000000000002
64,74,2.9156
74,64,2.9156
64,75,3.6271999999999998
75,64,3.6271999999999998
64,76,3.8528000000000002
76,64,3.8528000000000002
64,77,2.9011
77,64,2.9011
64,78,2.885
78,64,2.885
64,79,2.8794
79,64,2.8794
64,80,4.2052
80,64,4.2052
64,82,4.318
82,64,4.318
64,83,5.0977
83,64,5.0977
64,84,5.2675
84,64,5.2675
64,85,5.525
85,64,5.525
64,86,3.7990999999999997
86,64,3.7990999999999997
64,87,3.3185
87,64,3.3185
64,88,3.6649000000000003
88,64,3.6649000000000003
64,89,1.3200999999999998
89,64,1.3200999999999998
64,90,1.1821
90,64,1.1821
64,91,1.2906
91,64,1.2906
64,92,3.6986
92,64,3.6986
64,93,4.0731
93,64,4.0731
64,94,4.001
94,64,4.001
64,95,4.1485
95,64,4.1485
64,96,5.1028
96,64,5.1028
64,97,5.0374
97,64,5.0374
64,98,2.8177
98,64,2.8177
64,99,0.2028
99,64,0.2028
64,100,3.6001
100,64,3.6001
64,101,2.8491
101,64,2.8491
64,102,2.9369
102,64,2.9369
64,103,4.4678
103,64,4.4678
64,104,4.5265
104,64,4.5265
64,105,4.3587
105,64,4.3587
64,106,4.0096
106,64,4.0096
64,107,4.083
107,64,4.083
64,108,3.7965999999999998
108,64,3.7965999999999998
64,109,1.9554
109,64,1.9554
64,110,3.9268
110,64,3.9268
64,111,2.2773000000000003
111,64,2.2773000000000003
64,112,2.247
112,64,2.247
64,113,0.9942000000000001
113,64,0.9942000000000001
64,114,1.7458
114,64,1.7458
64,115,1.8403
115,64,1.8403
64,116,3.1826999999999996
116,64,3.1826999999999996
64,117,1.2610999999999999
117,64,1.2610999999999999
65,66,0.2536
66,65,0.2536
65,67,0.5142
67,65,0.5142
65,68,1.2957
68,65,1.2957
65,69,1.3996
69,65,1.3996
65,71,3.1511
71,65,3.1511
65,72,3.0615
72,65,3.0615
65,73,3.0961999999999996
73,65,3.0961999999999996
65,74,3.0239000000000003
74,65,3.0239000000000003
65,75,3.7354000000000003
75,65,3.7354000000000003
65,76,3.9611
76,65,3.9611
65,77,3.0119000000000002
77,65,3.0119000000000002
65,78,2.521
78,65,2.521
65,79,2.7088
79,65,2.7088
65,80,4.3134
80,65,4.3134
65,82,4.4263
82,65,4.4263
65,83,5.2059
83,65,5.2059
65,84,5.864
84,65,5.864
65,85,5.5863000000000005
85,65,5.5863000000000005
65,86,3.9073
86,65,3.9073
65,87,3.4267
87,65,3.4267
65,88,4.3418
88,65,4.3418
65,89,2.5065
89,65,2.5065
65,90,1.5065
90,65,1.5065
65,91,1.933
91,65,1.933
65,92,3.8068
92,65,3.8068
65,93,4.1814
93,65,4.1814
65,94,4.1093
94,65,4.1093
65,95,4.2566999999999995
95,65,4.2566999999999995
65,96,5.211
96,65,5.211
65,97,5.1456
97,65,5.1456
65,98,4.0041
98,65,4.0041
65,99,1.3544
99,65,1.3544
65,100,3.7083000000000004
100,65,3.7083000000000004
65,101,3.6592
101,65,3.6592
65,102,3.1944
102,65,3.1944
65,103,5.144699999999999
103,65,5.144699999999999
65,104,5.2033000000000005
104,65,5.2033000000000005
65,105,3.9948
105,65,3.9948
65,106,3.6456
106,65,3.6456
65,107,3.719
107,65,3.719
65,108,3.4326999999999996
108,65,3.4326999999999996
65,109,1.4109
109,65,1.4109
65,110,3.5628
110,65,3.5628
65,111,1.9636
111,65,1.9636
65,112,1.5884
112,65,1.5884
65,113,2.1806
113,65,2.1806
65,114,2.6262
114,65,2.6262
65,115,1.1818
115,65,1.1818
65,116,3.4403
116,65,3.4403
65,117,1.6534
117,65,1.6534
66,67,0.2605
67,66,0.2605
66,68,1.5493
68,66,1.5493
66,69,1.6532
69,66,1.6532
66,71,3.4046999999999996
71,66,3.4046999999999996
66,72,3.3150999999999997
72,66,3.3150999999999997
66,73,3.3498
73,66,3.3498
66,74,3.2775
74,66,3.2775
66,75,3.9891
75,66,3.9891
66,76,4.2147
76,66,4.2147
66,77,3.2655
77,66,3.2655
66,78,2.7746999999999997
78,66,2.7746999999999997
66,79,2.9624
79,66,2.9624
66,80,4.5671
80,66,4.5671
66,82,4.6799
82,66,4.6799
66,83,5.4596
83,66,5.4596
66,84,6.1177
84,66,6.1177
66,85,5.84
85,66,5.84
66,86,4.161
86,66,4.161
66,87,3.6804
87,66,3.6804
66,88,4.5954
88,66,4.5954
66,89,2.7601999999999998
89,66,2.7601999999999998
66,90,1.7602
90,66,1.7602
66,91,2.1866999999999996
91,66,2.1866999999999996
66,92,4.0605
92,66,4.0605
66,93,4.435
93,66,4.435
66,94,4.3629
94,66,4.3629
66,95,4.5104
95,66,4.5104
66,96,5.4647
96,66,5.4647
66,97,5.3993
97,66,5.3993
66,98,4.2578000000000005
98,66,4.2578000000000005
66,99,1.6080999999999999
99,66,1.6080999999999999
66,100,3.962
100,66,3.962
66,101,3.9128000000000003
101,66,3.9128000000000003
66,102,3.4480999999999997
102,66,3.4480999999999997
66,103,5.3983
103,66,5.3983
66,104,5.457
104,66,5.457
66,105,4.248399999999999
105,66,4.248399999999999
66,106,3.8993
106,66,3.8993
66,107,3.9726
107,66,3.9726
66,108,3.6863
108,66,3.6863
66,109,1.6645
109,66,1.6645
66,110,3.8165
110,66,3.8165
66,111,2.2173000000000003
111,66,2.2173000000000003
66,112,1.8420999999999998
112,66,1.8420999999999998
66,113,2.4343000000000004
113,66,2.4343000000000004
66,114,2.8798000000000004
114,66,2.8798000000000004
66,115,1.4354
115,66,1.4354
66,116,3.6939
116,66,3.6939
66,117,1.9071
117,66,1.9071
67,68,1.8097999999999999
68,67,1.8097999999999999
67,69,1.9138
69,67,1.9138
67,71,3.6652
71,67,3.6652
67,72,3.5756
72,67,3.5756
67,73,3.6104000000000003
73,67,3.6104000000000003
67,74,3.538
74,67,3.538
67,75,4.2496
75,67,4.2496
67,76,4.4753
76,67,4.4753
67,77,3.5261
77,67,3.5261
67,78,3.0351999999999997
78,67,3.0351999999999997
67,79,3.223
79,67,3.223
67,80,4.8276
80,67,4.8276
67,82,4.9405
82,67,4.9405
67,83,5.7201
83,67,5.7201
67,84,6.3782
84,67,6.3782
67,85,6.1005
85,67,6.1005
67,86,4.4215
86,67,4.4215
67,87,3.9409
87,67,3.9409
67,88,4.856
88,67,4.856
67,89,3.0206999999999997
89,67,3.0206999999999997
67,90,2.0207
90,67,2.0207
67,91,2.4471999999999996
91,67,2.4471999999999996
67,92,4.321
92,67,4.321
67,93,4.6955
93,67,4.6955
67,94,4.623399999999999
94,67,4.623399999999999
67,95,4.770899999999999
95,67,4.770899999999999
67,96,5.7252
96,67,5.7252
67,97,5.659800000000001
97,67,5.659800000000001
67,98,4.5183
98,67,4.5183
67,99,1.8685999999999998
99,67,1.8685999999999998
67,100,4.2225
100,67,4.2225
67,101,4.1733
101,67,4.1733
67,102,3.7086
102,67,3.7086
67,103,5.6589
103,67,5.6589
67,104,5.7175
104,67,5.7175
67,105,4.509
105,67,4.509
67,106,4.159800000000001
106,67,4.159800000000001
67,107,4.2332
107,67,4.2332
67,108,3.9468
108,67,3.9468
67,109,1.9250999999999998
109,67,1.9250999999999998
67,110,4.077
110,67,4.077
67,111,2.4778000000000002
111,67,2.4778000000000002
67,112,2.1026
112,67,2.1026
67,113,2.6948000000000003
113,67,2.6948000000000003
67,114,3.1403000000000003
114,67,3.1403000000000003
67,115,1.6959000000000002
115,67,1.6959000000000002
67,116,3.9544
116,67,3.9544
67,117,2.1675999999999997
117,67,2.1675999999999997
68,69,0.6057
69,68,0.6057
68,71,3.0893
71,68,3.0893
68,72,3.5486
72,68,3.5486
68,73,3.5833000000000004
73,68,3.5833000000000004
68,74,3.511
74,68,3.511
68,75,4.2225
75,68,4.2225
68,76,4.4482
76,68,4.4482
68,77,3.4837
77,68,3.4837
68,78,2.9929
78,68,2.9929
68,79,3.1806
79,68,3.1806
68,80,4.8006
80,68,4.8006
68,82,4.913399999999999
82,68,4.913399999999999
68,83,5.693
83,68,5.693
68,84,5.66
84,68,5.66
68,85,5.9175
85,68,5.9175
68,86,4.394399999999999
86,68,4.394399999999999
68,87,3.9138
87,68,3.9138
68,88,4.8136
88,68,4.8136
68,89,1.7126
89,68,1.7126
68,90,0.2834
90,68,0.2834
68,91,1.1392
91,68,1.1392
68,92,4.2939
92,68,4.2939
68,93,4.6685
93,68,4.6685
68,94,4.5964
94,68,4.5964
68,95,4.7438
95,68,4.7438
68,96,5.6981
96,68,5.6981
68,97,5.6327
97,68,5.6327
68,98,3.2102
98,68,3.2102
68,99,0.815
99,68,0.815
68,100,4.195399999999999
100,68,4.195399999999999
68,101,4.131
101,68,4.131
68,102,3.6662
102,68,3.6662
68,103,5.6165
103,68,5.6165
68,104,5.6751000000000005
104,68,5.6751000000000005
68,105,4.466600000000001
105,68,4.466600000000001
68,106,4.1175
106,68,4.1175
68,107,4.1908
107,68,4.1908
68,108,3.9045
108,68,3.9045
68,109,1.8827
109,68,1.8827
68,110,4.0346
110,68,4.0346
68,111,2.4354
111,68,2.4354
68,112,2.0603000000000002
112,68,2.0603000000000002
68,113,1.3868
113,68,1.3868
68,114,1.8323
114,68,1.8323
68,115,1.6536
115,68,1.6536
68,116,3.9120999999999997
116,68,3.9120999999999997
68,117,0.3625
117,68,0.3625
69,71,2.7876
71,69,2.7876
69,72,3.2694
72,69,3.2694
69,73,3.3042
73,69,3.3042
69,74,3.2318000000000002
74,69,3.2318000000000002
69,75,3.9434
75,69,3.9434
69,76,4.169
76,69,4.169
69,77,3.2173000000000003
77,69,3.2173000000000003
69,78,3.1035
78,69,3.1035
69,79,3.1955999999999998
79,69,3.1955999999999998
69,80,4.5214
80,69,4.5214
69,82,4.6342
82,69,4.6342
69,83,5.4139
83,69,5.4139
69,84,5.3584
84,69,5.3584
69,85,5.6159
85,69,5.6159
69,86,4.1153
86,69,4.1153
69,87,3.6346999999999996
87,69,3.6346999999999996
69,88,3.9811
88,69,3.9811
69,89,1.411
89,69,1.411
69,90,1.106
90,69,1.106
69,91,0.5334
91,69,0.5334
69,92,4.0148
92,69,4.0148
69,93,4.3893
93,69,4.3893
69,94,4.3172
94,69,4.3172
69,95,4.4647
95,69,4.4647
69,96,5.419
96,69,5.419
69,97,5.3536
97,69,5.3536
69,98,2.9086
98,69,2.9086
69,99,0.9256
99,69,0.9256
69,100,3.9163
100,69,3.9163
69,101,3.1653000000000002
101,69,3.1653000000000002
69,102,3.2531
102,69,3.2531
69,103,4.7841000000000005
103,69,4.7841000000000005
69,104,4.8427
104,69,4.8427
69,105,4.5771999999999995
105,69,4.5771999999999995
69,106,4.2281
106,69,4.2281
69,107,4.301399999999999
107,69,4.301399999999999
69,108,4.0151
108,69,4.0151
69,109,1.9932999999999998
109,69,1.9932999999999998
69,110,4.1453
110,69,4.1453
69,111,2.5935
111,69,2.5935
69,112,2.1709
112,69,2.1709
69,113,1.0851
113,69,1.0851
69,114,1.5531
114,69,1.5531
69,115,1.7642
115,69,1.7642
69,116,3.4989
116,69,3.4989
69,117,1.185
117,69,1.185
71,72,1.2207000000000001
72,71,1.2207000000000001
71,73,1.2554
73,71,1.2554
71,74,1.464
74,71,1.464
71,75,1.8945999999999998
75,71,1.8945999999999998
71,76,2.1203000000000003
76,71,2.1203000000000003
71,77,2.2199
77,71,2.2199
71,78,3.3383000000000003
78,71,3.3383000000000003
71,79,2.9229000000000003
79,71,2.9229000000000003
71,80,2.4726999999999997
80,71,2.4726999999999997
71,82,2.5855
82,71,2.5855
71,83,3.3390999999999997
83,71,3.3390999999999997
71,84,2.8476
84,71,2.8476
71,85,3.1050999999999997
85,71,3.1050999999999997
71,86,2.597
86,71,2.597
71,87,2.1164
87,71,2.1164
71,88,2.4748
88,71,2.4748
71,89,1.6962000000000002
89,71,1.6962000000000002
71,90,3.4255
90,71,3.4255
71,91,3.3729
91,71,3.3729
71,92,2.4965
92,71,2.4965
71,93,2.871
93,71,2.871
71,94,2.7989
94,71,2.7989
71,95,2.7020999999999997
95,71,2.7020999999999997
71,96,3.1167
96,71,3.1167
71,97,3.8352
97,71,3.8352
71,98,1.5607
98,71,1.5607
71,99,2.7929
99,71,2.7929
71,100,2.398
100,71,2.398
71,101,1.7007999999999999
101,71,1.7007999999999999
71,102,2.6723000000000003
102,71,2.6723000000000003
71,103,3.2777
103,71,3.2777
71,104,3.3364000000000003
104,71,3.3364000000000003
71,105,4.0335
105,71,4.0335
71,106,3.6843000000000004
106,71,3.6843000000000004
71,107,3.7577
107,71,3.7577
71,108,3.0551
108,71,3.0551
71,109,3.1586
109,71,3.1586
71,110,2.6370999999999998
110,71,2.6370999999999998
71,111,3.5966
111,71,3.5966
71,112,3.7774
112,71,3.7774
71,113,1.6072
113,71,1.6072
71,114,2.1218000000000004
114,71,2.1218000000000004
71,115,3.421
115,71,3.421
71,116,2.8003
116,71,2.8003
71,117,3.5046
117,71,3.5046
72,73,0.2145
73,72,0.2145
72,74,0.32139999999999996
74,72,0.32139999999999996
72,75,0.7226
75,72,0.7226
72,76,0.9482999999999999
76,72,0.9482999999999999
72,77,1.9102000000000001
77,72,1.9102000000000001
72,78,2.6527
78,72,2.6527
72,79,2.2371999999999996
79,72,2.2371999999999996
72,80,1.3006
80,72,1.3006
72,82,1.4135
82,72,1.4135
72,83,2.167
83,72,2.167
72,84,2.8251
84,72,2.8251
72,85,2.5475
85,72,2.5475
72,86,1.6776
86,72,1.6776
72,87,1.197
87,72,1.197
72,88,1.5555
88,72,1.5555
72,89,2.688
89,72,2.688
72,90,3.6658000000000004
90,72,3.6658000000000004
72,91,4.0923
91,72,4.0923
72,92,1.5771
92,72,1.5771
72,93,1.9517
93,72,1.9517
72,94,1.8796
94,72,1.8796
72,95,1.53
95,72,1.53
72,96,1.9447
96,72,1.9447
72,97,2.9159
97,72,2.9159
72,98,2.5525
98,72,2.5525
72,99,2.774
99,72,2.774
72,100,1.4786
100,72,1.4786
72,101,1.0152
101,72,1.0152
72,102,1.753
102,72,1.753
72,103,2.3584
103,72,2.3584
72,104,2.417
104,72,2.417
72,105,3.1142
105,72,3.1142
72,106,2.765
106,72,2.765
72,107,2.8384
107,72,2.8384
72,108,2.1358
108,72,2.1358
72,109,2.6844
109,72,2.6844
72,110,1.7178
110,72,1.7178
72,111,2.9109000000000003
111,72,2.9109000000000003
72,112,3.0917
112,72,3.0917
72,113,2.599
113,72,2.599
72,114,3.2238
114,72,3.2238
72,115,2.9468
115,72,2.9468
72,116,2.1147
116,72,2.1147
72,117,3.8127
117,72,3.8127
73,74,0.7439
74,73,0.7439
73,75,1.0965
75,73,1.0965
73,76,1.3220999999999998
76,73,1.3220999999999998
73,77,1.6825999999999999
77,73,1.6825999999999999
73,78,2.801
78,73,2.801
73,79,2.3855999999999997
79,73,2.3855999999999997
73,80,1.6745
80,73,1.6745
73,82,1.7872999999999999
82,73,1.7872999999999999
73,83,2.5409
83,73,2.5409
73,84,2.76
84,73,2.76
73,85,2.9213
85,73,2.9213
73,86,2.0597
86,73,2.0597
73,87,1.5791
87,73,1.5791
73,88,1.9376
88,73,1.9376
73,89,2.4735
89,73,2.4735
73,90,3.6028000000000002
90,73,3.6028000000000002
73,91,4.0293
91,73,4.0293
73,92,1.9592
92,73,1.9592
73,93,2.3338
93,73,2.3338
73,94,2.2616
94,73,2.2616
73,95,1.9039000000000001
95,73,1.9039000000000001
73,96,2.3186
96,73,2.3186
73,97,3.298
97,73,3.298
73,98,2.338
98,73,2.338
73,99,2.7109
99,73,2.7109
73,100,1.8607
100,73,1.8607
73,101,1.1636
101,73,1.1636
73,102,2.135
102,73,2.135
73,103,2.7405
103,73,2.7405
73,104,2.7990999999999997
104,73,2.7990999999999997
73,105,3.4962
105,73,3.4962
73,106,3.1471
106,73,3.1471
73,107,3.2204
107,73,3.2204
73,108,2.5179
108,73,2.5179
73,109,2.6213
109,73,2.6213
73,110,2.0999
110,73,2.0999
73,111,3.0593000000000004
111,73,3.0593000000000004
73,112,3.2401
112,73,3.2401
73,113,2.3845
113,73,2.3845
73,114,3.7548000000000004
114,73,3.7548000000000004
73,115,2.8836999999999997
115,73,2.8836999999999997
73,116,2.2631
116,73,2.2631
73,117,3.7497
117,73,3.7497
74,75,0.525
75,74,0.525
74,76,0.7507
76,74,0.7507
74,77,1.9337
77,74,1.9337
74,78,2.6761999999999997
78,74,2.6761999999999997
74,79,2.2608
79,74,2.2608
74,80,1.103
80,74,1.103
74,82,1.2159
82,74,1.2159
74,83,1.9694
83,74,1.9694
74,84,2.6275
84,74,2.6275
74,85,2.3498
85,74,2.3498
74,86,1.7010999999999998
86,74,1.7010999999999998
74,87,1.2205
87,74,1.2205
74,88,1.579
88,74,1.579
74,89,2.9691
89,74,2.9691
74,90,3.7117
90,74,3.7117
74,91,4.138199999999999
91,74,4.138199999999999
74,92,1.6005999999999998
92,74,1.6005999999999998
74,93,1.9752
93,74,1.9752
74,94,1.9031
94,74,1.9031
74,95,1.3324
95,74,1.3324
74,96,1.7470999999999999
96,74,1.7470999999999999
74,97,2.1016999999999997
97,74,2.1016999999999997
74,98,2.8336
98,74,2.8336
74,99,2.8198000000000003
99,74,2.8198000000000003
74,100,1.5021
100,74,1.5021
74,101,1.0387
101,74,1.0387
74,102,1.7765
102,74,1.7765
74,103,2.3819
103,74,2.3819
74,104,2.4406
104,74,2.4406
74,105,3.1376999999999997
105,74,3.1376999999999997
74,106,2.7885
106,74,2.7885
74,107,2.8619
107,74,2.8619
74,108,2.1593
108,74,2.1593
74,109,2.7302
109,74,2.7302
74,110,1.7412999999999998
110,74,1.7412999999999998
74,111,2.9344
111,74,2.9344
74,112,3.1151999999999997
112,74,3.1151999999999997
74,113,2.88
113,74,2.88
74,114,3.4513000000000003
114,74,3.4513000000000003
74,115,3.6064000000000003
115,74,3.6064000000000003
74,116,2.1382
116,74,2.1382
74,117,3.8585
117,74,3.8585
75,76,0.22569999999999998
76,75,0.22569999999999998
75,77,2.721
77,75,2.721
75,78,3.4634
78,75,3.4634
75,79,3.048
79,75,3.048
75,80,0.578
80,75,0.578
75,82,0.6909
82,75,0.6909
75,83,1.4444000000000001
83,75,1.4444000000000001
75,84,2.1025
84,75,2.1025
75,85,1.8248
85,75,1.8248
75,86,1.7070999999999998
86,75,1.7070999999999998
75,87,1.9074
87,75,1.9074
75,88,2.3661999999999996
88,75,2.3661999999999996
75,89,3.4987
89,75,3.4987
75,90,4.4766
90,75,4.4766
75,91,4.9031
91,75,4.9031
75,92,1.6065999999999998
92,75,1.6065999999999998
75,93,1.9624000000000001
93,75,1.9624000000000001
75,94,1.8902
94,75,1.8902
75,95,0.8074
95,75,0.8074
75,96,1.2221
96,75,1.2221
75,97,1.5767
97,75,1.5767
75,98,3.3633
98,75,3.3633
75,99,3.5846999999999998
99,75,3.5846999999999998
75,100,1.4892999999999998
